,gal_lat_deg,b,theta
713,24.28,-0.14400000000000002,6.4
714,24.325,-0.402,2.4
715,24.348000000000003,0.08900000000000001,8.266666666666667
716,24.357,0.048,2.5
717,24.398000000000003,-0.19,1.5666666666666667
718,24.426,0.336,1.5333333333333334
719,24.427,0.221,1.3333333333333333
720,24.438000000000002,0.251,0.5666666666666667
721,24.443,-0.228,0.9666666666666667
722,24.455,0.107,2.7666666666666666
723,24.456999999999997,0.489,3.8
724,24.494,-0.21899999999999997,9.833333333333334
725,24.498,0.483,2.033333333333333
726,24.499000000000002,-0.039,2.0
727,24.506999999999998,-0.22399999999999998,2.0
728,24.508000000000003,0.24,12.3
729,24.525,-0.040999999999999995,5.833333333333333
730,24.535999999999998,0.309,2.8666666666666667
731,24.557,-0.132,2.2666666666666666
732,24.631999999999998,0.102,1.7666666666666666
733,24.641,-0.142,1.9
734,24.651,-0.078,1.1666666666666667
735,24.668000000000003,-0.146,1.2666666666666666
736,24.671,-0.122,1.6
737,24.679000000000002,-0.163,2.1666666666666665
738,24.701,-0.14800000000000002,1.2666666666666666
739,24.706999999999997,0.121,2.4
740,24.713,-0.125,1.4
741,24.724,-0.083,8.466666666666667
742,24.729,0.159,2.5
743,24.735,0.087,2.8333333333333335
744,24.743000000000002,-0.209,3.7
745,24.750999999999998,0.064,1.6333333333333333
746,24.789,0.084,0.8666666666666667
747,24.794,0.096,1.1333333333333333
748,24.826,-0.265,7.966666666666667
749,24.844,0.094,8.333333333333334
750,24.897,0.212,2.033333333333333
751,24.92,0.294,32.63333333333333
752,24.923000000000002,0.079,1.4
753,24.951999999999998,-0.05,2.6333333333333333
754,25.142,-0.33799999999999997,2.4
755,25.148000000000003,0.09,1.4
756,25.154,0.102,1.2333333333333334
757,25.155,0.06,2.0
758,25.179000000000002,0.038,4.566666666666666
759,25.183000000000003,0.11800000000000001,7.933333333333334
760,25.22,0.289,1.4
761,25.287,0.298,6.7
762,25.291999999999998,-0.302,9.433333333333334
763,25.305,0.532,1.4
764,25.33,-0.46,7.1
765,25.383000000000003,-0.151,15.2
766,25.386,-0.34700000000000003,7.233333333333333
767,25.396,-0.138,1.9666666666666666
768,25.398000000000003,0.034,1.3
769,25.398000000000003,0.562,1.4
770,25.401,0.022000000000000002,0.9333333333333333
771,25.459,-0.032,1.3
772,25.46,-0.21,2.0
773,25.469,-0.121,2.6333333333333333
774,25.476999999999997,0.04,1.4
775,25.494,-0.3,1.4
776,25.519000000000002,0.21600000000000003,1.4333333333333333
777,25.522,-0.09699999999999999,1.4
778,25.538,0.223,1.0666666666666667
779,25.555,0.233,1.4
780,25.587,0.5479999999999999,13.333333333333334
781,25.599,-0.251,7.7
782,25.651,-0.031,3.1666666666666665
783,25.662,-0.017,0.8
784,25.691999999999997,-0.469,11.233333333333333
785,25.7,0.028999999999999998,3.066666666666667
786,25.715,0.048,0.8666666666666667
787,25.724,0.059000000000000004,1.7666666666666666
788,25.726,-0.027999999999999997,1.4
789,25.796999999999997,0.24,0.8
790,25.796999999999997,-0.332,1.4
791,25.801,-0.157,2.1333333333333333
792,25.866999999999997,0.11900000000000001,21.466666666666665
793,26.061,0.672,8.366666666666667
794,26.09,-0.079,3.5
795,26.092,-0.057,0.8333333333333334
796,26.109,-0.094,0.6
797,26.116999999999997,-0.067,8.966666666666667
798,26.151999999999997,0.321,1.4333333333333333
799,26.261,0.28,2.433333333333333
800,26.304000000000002,0.349,3.6
801,26.305999999999997,0.073,3.2
802,26.319000000000003,-0.015,1.4
803,26.33,-0.071,2.2333333333333334
804,26.385,1.401,3.7666666666666666
805,26.385,1.399,19.766666666666666
806,26.418000000000003,1.683,4.2
807,26.433000000000003,0.614,4.1
808,26.443,1.742,6.7
809,26.504,-0.545,13.933333333333334
810,26.521,-0.316,13.233333333333333
811,26.541999999999998,0.419,3.4
812,26.587,-0.026000000000000002,0.8666666666666667
813,26.596,0.095,2.0
814,26.598000000000003,-0.024,0.8666666666666667
815,26.61,-0.212,1.4
816,26.614,0.309,6.766666666666667
817,26.645,0.019,1.4
818,26.719,-0.384,6.5
819,26.721999999999998,0.16399999999999998,2.3666666666666667
820,26.726999999999997,0.501,5.1
821,26.796,3.529,19.7
822,26.796999999999997,-0.11199999999999999,26.1
823,26.803,3.5269999999999997,2.3
824,26.816999999999997,0.24,1.4666666666666666
825,26.824,0.38,2.933333333333333
826,26.83,-0.207,0.6333333333333333
827,26.864,0.33,4.0
828,26.91,0.10099999999999999,2.066666666666667
829,26.965999999999998,-0.35700000000000004,1.0666666666666667
830,26.965999999999998,0.105,2.5
831,26.985,-0.062,5.166666666666667
832,27.034000000000002,-0.15,3.9
833,27.174,-0.009000000000000001,1.1
834,27.178,0.042,2.2666666666666666
835,27.183000000000003,-0.083,0.5333333333333333
836,27.186,-0.155,1.4
837,27.186,-0.08199999999999999,0.5333333333333333
838,27.188000000000002,-0.08,0.5333333333333333
839,27.191999999999997,-0.136,0.6333333333333333
840,27.211,0.282,1.4
841,27.269000000000002,0.14800000000000002,0.4
842,27.279,0.16,1.6666666666666667
843,27.28,0.14400000000000002,1.1
844,27.281,-0.132,8.166666666666666
845,27.288,0.153,0.4
846,27.32,0.263,3.2333333333333334
847,27.337,0.184,4.533333333333333
848,27.366,-0.16399999999999998,1.4
849,27.443,0.47700000000000004,5.2
850,27.476,0.179,4.166666666666667
851,27.48,-0.145,12.7
852,27.483,0.133,0.7333333333333333
853,27.519000000000002,0.201,4.166666666666667
854,27.561999999999998,0.084,1.4
855,27.565,0.09,0.6333333333333333
856,27.611,0.02,2.2
857,27.639,-0.109,1.4
858,27.682,0.076,3.8666666666666667
859,27.72,-0.105,9.766666666666667
860,27.783,0.057,1.1333333333333333
861,27.804000000000002,-0.18600000000000003,2.3
862,27.814,-0.24100000000000002,0.8333333333333334
863,27.857,-0.244,1.2666666666666666
864,27.906,-0.01,1.4
865,27.934,0.20600000000000002,1.4
866,27.98,0.08,2.0
867,27.997,0.317,5.5
868,28.022,-0.042,6.6
869,28.024,-0.162,5.366666666666666
870,28.079,0.14400000000000002,6.733333333333333
871,28.114,-0.047,3.8666666666666667
872,28.128,0.33799999999999997,1.4
873,28.141,0.32799999999999996,0.8333333333333334
874,28.147,0.147,4.866666666666666
875,28.185,0.315,5.833333333333333
876,28.2,-0.05,2.0
877,28.246,0.013000000000000001,2.0
878,28.287,-0.37,0.7333333333333333
879,28.288,-0.365,2.0
880,28.291999999999998,0.012,1.0333333333333334
881,28.294,0.184,1.8666666666666667
882,28.296,0.003,1.0666666666666667
883,28.305,-0.39,2.2
884,28.311999999999998,-0.03,3.033333333333333
885,28.32,1.2429999999999999,2.0
886,28.323,0.153,2.533333333333333
887,28.342,0.1,1.2666666666666666
888,28.377,0.20800000000000002,0.9
889,28.394000000000002,0.076,1.4
890,28.398000000000003,0.451,0.8
891,28.406999999999996,0.49700000000000005,8.866666666666667
892,28.438000000000002,0.013999999999999999,1.1333333333333333
893,28.438000000000002,0.034,0.9333333333333333
894,28.451,0.001,0.9333333333333333
895,28.497,-0.248,1.0666666666666667
896,28.513,0.303,1.6666666666666667
897,28.581,0.145,1.4
898,28.590999999999998,-0.35200000000000004,2.2333333333333334
899,28.601,-0.376,2.2333333333333334
900,28.605999999999998,-0.012,2.0
901,28.608,0.02,0.7
902,28.61,0.016,1.8
903,28.631,0.369,4.666666666666667
904,28.638,0.19399999999999998,4.966666666666667
905,28.651999999999997,0.027000000000000003,1.1
906,28.656,0.491,5.833333333333333
907,28.660999999999998,0.04,0.7666666666666667
908,28.671,0.011000000000000001,2.3
909,28.679000000000002,0.044000000000000004,3.466666666666667
910,28.688000000000002,0.17800000000000002,1.4
911,28.691,-0.298,0.9666666666666667
912,28.701999999999998,0.013999999999999999,2.3333333333333335
913,28.713,-0.303,2.7666666666666666
914,28.73,-0.23399999999999999,0.7333333333333333
915,28.74,-0.22899999999999998,0.9666666666666667
916,28.746,3.4589999999999996,40.2
917,28.775,0.28600000000000003,4.066666666666666
918,28.788,0.47600000000000003,1.4333333333333333
919,28.788,0.24100000000000002,1.2333333333333334
920,28.801,0.17,2.0
921,28.816,0.192,1.4
922,28.823,-0.226,4.466666666666667
923,28.824,0.23600000000000002,5.233333333333333
924,28.839000000000002,-0.251,1.1666666666666667
925,28.862,0.065,2.0
926,28.883000000000003,-0.019,0.9666666666666667
927,28.906999999999996,0.22399999999999998,3.9
928,28.951,-0.594,1.3333333333333333
929,28.983,-0.603,5.966666666666667
930,28.984,0.259,0.7666666666666667
931,29.0,0.085,3.8666666666666667
932,29.006999999999998,-0.28800000000000003,14.533333333333333
933,29.013,0.015,1.6333333333333333
934,29.02,0.166,3.533333333333333
935,29.066,0.387,15.133333333333333
936,29.089000000000002,-0.674,13.566666666666666
937,29.111,-0.023,5.866666666666666
938,29.116999999999997,0.092,1.6666666666666667
939,29.134,-0.145,1.4
940,29.165,-0.017,0.9
941,29.166,-0.035,9.133333333333333
942,29.244,0.255,1.4
943,29.272,-0.065,3.4
944,29.291,-0.33799999999999997,0.9666666666666667
945,29.349,-0.426,3.433333333333333
946,29.371,-0.317,1.3
947,29.416999999999998,0.289,2.9
948,29.475,-0.17800000000000002,1.4
949,29.578000000000003,-0.268,2.0
950,29.587,-0.659,1.0666666666666667
951,29.615,-0.599,1.4
952,29.631999999999998,-0.292,3.2333333333333334
953,29.64,-0.451,3.4
954,29.68,-0.508,2.033333333333333
955,29.766,2.2,19.333333333333332
956,29.77,0.21899999999999997,1.4
957,29.814,-0.068,8.7
958,29.816,2.226,5.6
959,29.828000000000003,-0.16699999999999998,5.033333333333333
960,29.854,0.5479999999999999,0.6333333333333333
961,29.862,-0.059000000000000004,1.0333333333333334
962,29.888,-0.7809999999999999,1.4
963,29.889,-0.006999999999999999,1.6333333333333333
964,29.889,-0.042,2.066666666666667
965,29.901,-0.027999999999999997,2.6666666666666665
966,29.928,-0.055999999999999994,3.433333333333333
967,29.951,-0.809,2.1333333333333333
968,29.954,-0.787,0.9666666666666667
969,29.956,-0.092,4.133333333333334
970,29.956,-0.019,3.1333333333333333
971,29.975,-0.835,2.4
972,29.979,0.021,1.0
973,29.98,-0.5870000000000001,7.3
974,30.004,-0.266,0.8
975,30.008000000000003,-0.084,2.7333333333333334
976,30.022,-0.042,2.0
977,30.026,0.109,1.7333333333333334
978,30.037,-0.166,8.833333333333334
979,30.043000000000003,-0.14300000000000002,1.6
980,30.051,0.18,5.0
981,30.055,-0.33899999999999997,2.2666666666666666
982,30.136999999999997,0.256,8.233333333333333
983,30.195999999999998,-0.171,1.2666666666666666
984,30.197,0.309,0.7
985,30.212,0.429,1.2333333333333334
986,30.213,-0.156,1.9333333333333333
987,30.219,-0.179,1.9333333333333333
988,30.234,-0.139,1.4
989,30.236,0.568,0.8
990,30.249000000000002,-0.10099999999999999,10.233333333333333
991,30.249000000000002,0.243,1.4
992,30.252,0.053,1.4
993,30.296999999999997,0.055,1.3666666666666667
994,30.311,-0.214,1.7333333333333334
995,30.320999999999998,-0.209,3.2666666666666666
996,30.338,-0.251,12.366666666666667
997,30.349,0.09,1.4
998,30.365,-0.49,7.666666666666667
999,30.374000000000002,0.026000000000000002,2.4
1000,30.378,0.107,1.4
1001,30.38,-0.11,2.0
1002,30.408,-0.126,3.1333333333333333
1003,30.410999999999998,-0.228,0.9666666666666667
1004,30.425,0.46299999999999997,0.6666666666666666
1005,30.443,-0.003,2.7333333333333334
1006,30.463,-0.191,1.4
1007,30.468000000000004,0.39399999999999996,11.533333333333333
1008,30.47,-0.039,3.2
1009,30.478,-0.091,6.1
1010,30.533,0.021,1.0
1011,30.545,0.027000000000000003,1.0
1012,30.546,-0.17800000000000002,9.0
1013,30.546999999999997,0.013999999999999999,0.8
1014,30.586,-0.09699999999999999,3.433333333333333
1015,30.589000000000002,-0.043,1.5333333333333334
1016,30.596999999999998,0.03,1.9333333333333333
1017,30.6,-0.34299999999999997,14.466666666666667
1018,30.613000000000003,-0.616,16.766666666666666
1019,30.642,0.051,2.066666666666667
1020,30.664,-0.195,1.8
1021,30.689,-0.075,1.7666666666666666
1022,30.69,-0.258,3.3666666666666667
1023,30.695,-0.365,1.1333333333333333
1024,30.72,-0.08199999999999999,1.1666666666666667
1025,30.759,-0.046,11.533333333333333
1026,30.76,0.20600000000000002,1.4
1027,30.779,0.231,1.4
1028,30.795,-0.275,10.133333333333333
1029,30.796,0.184,18.966666666666665
1030,30.796999999999997,0.166,1.4
1031,30.828000000000003,-0.12300000000000001,0.6
1032,30.838,0.114,1.4
1033,30.846999999999998,0.141,2.3
1034,30.866999999999997,0.113,2.0
1035,30.866999999999997,0.009000000000000001,3.6666666666666665
1036,30.87,-0.10800000000000001,3.4
1037,30.881,0.07400000000000001,1.4
1038,30.903000000000002,-0.228,1.4333333333333333
1039,30.905,0.013999999999999999,1.4
1040,30.906,0.161,1.4
1041,30.951,0.541,2.566666666666667
1042,30.955,0.079,1.2333333333333334
1043,30.958000000000002,0.087,0.6666666666666666
1044,30.959,0.594,3.6666666666666665
1045,30.963,0.084,0.6
1046,31.006,0.595,7.566666666666666
1047,31.017,-0.039,7.5
1048,31.021,0.168,7.7
1049,31.034000000000002,0.45,2.1
1050,31.048000000000002,0.355,0.5666666666666667
1051,31.049,0.47,0.9
1052,31.051,0.084,2.9
1053,31.054000000000002,0.491,5.6
1054,31.058000000000003,0.49700000000000005,1.1333333333333333
1055,31.059,0.092,0.9
1056,31.065,0.046,2.0
1057,31.069000000000003,0.049,0.8666666666666667
1058,31.08,0.102,2.6333333333333333
1059,31.09,0.203,1.4333333333333333
1060,31.103,0.128,1.4
1061,31.122,0.063,0.8
1062,31.136,0.129,2.6
1063,31.138,0.28600000000000003,5.566666666666666
1064,31.156999999999996,-0.147,2.433333333333333
1065,31.159000000000002,0.046,1.4
1066,31.165,-0.10400000000000001,6.333333333333333
1067,31.168000000000003,0.121,2.5
1068,31.206999999999997,0.098,1.4
1069,31.241999999999997,-0.109,0.8
1070,31.243000000000002,0.275,5.3
1071,31.244,-0.113,0.8
1072,31.264,0.032,2.3666666666666667
1073,31.268,0.479,2.7666666666666666
1074,31.27,0.064,0.8
1075,31.279,0.062,1.7
1076,31.303,0.525,1.3666666666666667
1077,31.309,0.044000000000000004,3.5
1078,31.355999999999998,-0.10099999999999999,3.033333333333333
1079,31.365,-0.032,3.1333333333333333
1080,31.394000000000002,-0.258,1.6666666666666667
1081,31.403000000000002,-0.267,1.6666666666666667
1082,31.413,0.309,2.0
1083,31.416999999999998,-0.142,2.3666666666666667
1084,31.421999999999997,-0.255,5.333333333333333
1085,31.427,-0.139,1.1666666666666667
1086,31.430999999999997,0.289,2.0
1087,31.47,-0.344,2.8333333333333335
1088,31.534000000000002,-0.134,5.133333333333334
1089,31.535999999999998,-0.318,4.066666666666666
1090,31.549,0.1,1.2666666666666666
1091,31.561,0.377,1.0666666666666667
1092,31.578000000000003,0.10400000000000001,3.9
1093,31.581,0.075,2.0
1094,31.611,0.335,4.066666666666666
1095,31.612,-0.226,5.233333333333333
1096,31.677,0.179,5.466666666666667
1097,31.726999999999997,0.698,1.4
1098,31.805999999999997,-0.115,5.333333333333333
1099,31.881,1.4169999999999998,21.733333333333334
1100,31.883000000000003,-0.11,20.633333333333333
1101,31.908,-0.35200000000000004,14.033333333333333
1102,31.916,0.19699999999999998,1.9666666666666666
1103,32.03,0.049,1.4
1104,32.034,-0.375,18.866666666666667
1105,32.058,0.077,2.2333333333333334
1106,32.07,-0.09,1.0333333333333334
1107,32.077,-0.22899999999999998,3.066666666666667
1108,32.1,0.08900000000000001,2.0
1109,32.111999999999995,0.096,0.6
1110,32.117,0.091,0.43333333333333335
1111,32.123000000000005,0.087,0.7
1112,32.124,0.094,0.6666666666666666
1113,32.152,0.131,2.0
1114,32.181,0.015,14.133333333333333
1115,32.272,-0.226,1.4
1116,32.389,0.34600000000000003,6.766666666666667
1117,32.423,0.078,1.4
1118,32.463,0.193,1.3
1119,32.473,0.204,1.4
1120,32.562,-0.139,9.366666666666667
1121,32.580999999999996,-0.077,1.4
1122,32.582,0.001,2.7666666666666666
1123,32.586999999999996,-0.33,3.466666666666667
1124,32.661,-0.071,7.466666666666667
1125,32.733000000000004,0.209,1.4
1126,32.74,0.19399999999999998,0.7333333333333333
1127,32.749,-0.065,2.0
1128,32.749,-0.064,0.7
1129,32.760999999999996,-0.151,1.4
1130,32.775,0.184,1.0666666666666667
1131,32.775,-0.048,3.6333333333333333
1132,32.78,-0.126,1.3333333333333333
1133,32.794000000000004,0.20600000000000002,0.9
1134,32.8,0.19,3.7
1135,32.824,0.07200000000000001,5.566666666666666
1136,32.835,0.017,3.4
1137,32.87,-0.42700000000000005,4.2
1138,32.928000000000004,0.606,2.1666666666666665
1139,32.943000000000005,-0.508,3.2666666666666666
1140,32.983000000000004,-0.33799999999999997,4.366666666666666
1141,32.985,-0.5479999999999999,1.4
1142,32.99,0.04,2.0
1143,33.008,1.151,2.7666666666666666
1144,33.025,-0.366,1.4
1145,33.051,-0.078,15.533333333333333
1146,33.08,0.073,3.6666666666666665
1147,33.111,-0.095,0.9
1148,33.134,-0.09300000000000001,1.2333333333333334
1149,33.141999999999996,-0.087,1.2333333333333334
1150,33.176,-0.015,6.166666666666667
1151,33.205,-0.012,2.1333333333333333
1152,33.263000000000005,0.067,1.4
1153,33.306999999999995,-0.15,20.4
1154,33.403,0.006,1.5333333333333334
1155,33.419000000000004,-0.004,2.0
1156,33.507,-0.002,14.8
1157,33.626,0.14300000000000002,2.5
1158,33.635999999999996,0.174,1.5333333333333334
1159,33.643,-0.228,1.4
1160,33.715,-0.415,2.966666666666667
1161,33.735,-0.315,12.666666666666666
1162,33.753,-0.063,1.4
1163,33.809,-0.19,2.0
1164,33.81,-0.185,0.5666666666666667
1165,33.813,-0.149,2.0
1166,33.818000000000005,-0.086,4.633333333333334
1167,33.842,-0.147,3.6
1168,33.882,0.057,1.4
1169,33.915,0.10800000000000001,2.433333333333333
1170,33.942,-0.039,3.933333333333333
1171,33.988,-0.011000000000000001,0.7666666666666667
1172,33.991,-0.004,0.7666666666666667
1173,34.025999999999996,-0.057999999999999996,4.433333333333334
1174,34.041,0.053,1.4
1175,34.046,0.053,0.3
1176,34.047,0.141,1.4
1177,34.089,0.43799999999999994,2.1666666666666665
1178,34.103,-0.027000000000000003,1.4
1179,34.105,-0.046,1.8666666666666667
1180,34.131,-0.17300000000000001,10.7
1181,34.133,0.47100000000000003,1.4
1182,34.137,0.095,1.4
1183,34.158,0.14800000000000002,7.1
1184,34.175,-0.085,1.7333333333333334
1185,34.191,-0.063,2.566666666666667
1186,34.196,-0.5920000000000001,0.8666666666666667
1187,34.201,0.105,1.4
1188,34.247,0.102,3.1333333333333333
1189,34.256,0.136,3.3666666666666667
1190,34.257,0.154,0.7333333333333333
1191,34.295,0.09,4.833333333333333
1192,34.333,0.213,4.9
1193,34.404,0.228,2.0
1194,34.423,-0.18100000000000002,13.733333333333333
1195,34.444,0.10400000000000001,6.733333333333333
1196,34.47,-0.02,4.3
1197,34.542,0.062,3.5
1198,34.55,-1.11,25.866666666666667
1199,34.591,0.244,2.0
1200,34.624,-0.131,1.2666666666666666
1201,34.686,0.068,1.4
1202,34.687,0.012,1.7
1203,34.688,-0.027000000000000003,0.4666666666666667
1204,34.69,-0.02,1.4
1205,34.757,0.022000000000000002,2.0
1206,34.757,-0.6679999999999999,13.366666666666667
1207,34.803000000000004,-0.256,1.9666666666666666
1208,34.916,-0.016,1.4
1209,34.925,-0.08199999999999999,10.0
1210,34.94,0.07400000000000001,11.533333333333333
1211,34.997,0.331,5.266666666666667
1212,35.025,0.35,0.9666666666666667
1213,35.035,-0.132,12.366666666666667
1214,35.04,-0.5,4.433333333333334
1215,35.051,-0.52,1.7333333333333334
1216,35.064,0.33,5.266666666666667
1217,35.076,-1.518,16.5
1218,35.099000000000004,-0.243,2.0
1219,35.126,-0.754,5.633333333333334
1220,35.187,0.893,32.4
1221,35.196999999999996,-0.742,2.566666666666667
1222,35.196999999999996,-1.756,12.0
1223,35.244,-1.75,4.133333333333334
1224,35.259,0.11900000000000001,1.4
1225,35.28,-1.632,2.0
1226,35.35,0.005,5.533333333333333
1227,35.381,-1.855,12.433333333333334
1228,35.421,-0.092,14.966666666666667
1229,35.43,-0.26,2.4
1230,35.443000000000005,-1.85,4.133333333333334
1231,35.457,-0.179,1.5666666666666667
1232,35.467,0.004,3.8666666666666667
1233,35.468,0.139,2.933333333333333
1234,35.486999999999995,-0.012,1.1666666666666667
1235,35.49,-0.079,2.8333333333333335
1236,35.51,-0.021,1.3
1237,35.515,-0.033,0.4
1238,35.54,0.040999999999999995,2.7
1239,35.543,0.006999999999999999,2.2666666666666666
1240,35.56,-0.823,29.2
1241,35.571,0.07200000000000001,2.0
1242,35.575,0.036000000000000004,1.0666666666666667
1243,35.576,0.047,1.0666666666666667
1244,35.577,-0.031,1.2666666666666666
1245,35.579,0.066,0.5333333333333333
1246,35.624,-0.19699999999999998,8.066666666666666
1247,35.63,0.075,1.0333333333333334
1248,35.65,-0.052000000000000005,11.066666666666666
1249,35.687,-0.847,5.533333333333333
1250,35.746,0.157,1.2
1251,35.949,-0.14800000000000002,1.4
1252,36.106,0.146,13.366666666666667
1253,36.193000000000005,-0.171,7.633333333333334
1254,36.263000000000005,-0.72,13.0
1255,36.268,0.48100000000000004,9.566666666666666
1256,36.268,0.698,11.966666666666667
1257,36.316,0.55,2.0
1258,36.344,0.04,5.066666666666666
1259,36.348,-1.661,31.233333333333334
1260,36.361,0.642,2.2333333333333334
1261,36.405,0.022000000000000002,2.0
1262,36.459,-0.183,10.033333333333333
1263,36.495,0.062,7.833333333333333
1264,36.62,-0.556,10.333333333333334
1265,36.634,-0.812,28.633333333333333
1266,36.87,0.462,1.4
1267,36.876999999999995,0.499,1.8333333333333333
1268,36.878,-0.473,2.0
1269,36.909,0.433,5.766666666666667
1270,36.919000000000004,0.48200000000000004,0.9666666666666667
1271,36.959,-0.222,2.033333333333333
1272,36.966,-0.265,3.5
1273,36.993,-0.23,1.6333333333333333
1274,37.029,-0.20199999999999999,14.0
1275,37.029,-0.024,7.166666666666667
1276,37.032,0.139,7.333333333333333
1277,37.176,-0.439,5.433333333333334
1278,37.2,-0.43,2.0
1279,37.236999999999995,0.741,23.766666666666666
1280,37.259,-0.083,2.7
1281,37.266,0.08199999999999999,0.9666666666666667
1282,37.278,-0.226,2.6
1283,37.296,0.45799999999999996,2.3333333333333335
1284,37.319,0.162,1.5333333333333334
1285,37.32,0.16899999999999998,0.9333333333333333
1286,37.34,-0.061,1.3666666666666667
1287,37.344,0.684,2.0
1288,37.347,-0.146,19.8
1289,37.363,-0.23399999999999999,4.3
1290,37.37,-0.36700000000000005,23.333333333333332
1291,37.419000000000004,1.514,5.333333333333333
1292,37.446,-0.21100000000000002,4.133333333333334
1293,37.469,-0.10400000000000001,1.3666666666666667
1294,37.485,0.513,1.4
1295,37.498000000000005,0.53,2.0
1296,37.544000000000004,-0.114,3.6
1297,37.64,-0.106,1.3
1298,37.641999999999996,-0.11199999999999999,7.766666666666667
1299,37.678000000000004,0.156,6.5
1300,37.715,0.04,15.733333333333333
1301,37.751,-0.11,2.0
1302,37.754,0.56,2.2
1303,37.763000000000005,-0.21100000000000002,4.4
1304,37.816,-0.379,1.4
1305,37.82,0.414,1.7333333333333334
1306,37.838,-0.509,6.766666666666667
1307,37.868,-0.601,2.7666666666666666
1308,37.872,-0.39799999999999996,2.0
1309,37.873000000000005,-0.257,15.3
1310,37.904,-0.275,2.0
1311,37.972,-0.09699999999999999,2.0
1312,38.018,-0.385,5.533333333333333
1313,38.045,-0.034,4.233333333333333
1314,38.121,-0.226,1.4
1315,38.124,1.661,29.366666666666667
1316,38.353,-0.134,2.566666666666667
1317,38.365,-0.062,28.933333333333334
1318,38.55,0.163,1.4
1319,38.626999999999995,0.813,1.9333333333333333
1320,38.643,-0.22699999999999998,1.4
1321,38.652,0.087,1.4
1322,38.693000000000005,-0.452,1.4
1323,38.738,-0.14,3.5
1324,38.84,0.495,2.8
1325,38.861,-0.134,4.9
1326,38.875,0.308,1.4
1327,38.900999999999996,-0.44299999999999995,4.533333333333333
1328,38.926,-0.35600000000000004,1.4666666666666666
1329,38.926,-0.389,2.6333333333333333
1330,38.945,-0.732,10.233333333333333
1331,38.955999999999996,-0.542,5.633333333333334
1332,38.978,-0.268,2.0
1333,39.088,-0.47100000000000003,3.5
1334,39.139,-0.14,2.8666666666666667
1335,39.171,-0.037000000000000005,5.233333333333333
1336,39.176,-0.39799999999999996,3.8
1337,39.183,-1.422,2.0
1338,39.196,0.225,2.0
1339,39.214,0.20199999999999999,2.0
1340,39.225,-0.053,1.4
1341,39.225,0.276,2.0
1342,39.249,-0.063,2.0
1343,39.259,-0.049,1.5666666666666667
1344,39.273,0.34600000000000003,2.0
1345,39.281,-0.002,7.133333333333334
1346,39.295,-0.311,11.9
1347,39.389,-0.14300000000000002,1.1666666666666667
1348,39.389,-0.14300000000000002,1.1666666666666667
1349,39.435,-0.034,18.5
1350,39.461999999999996,-0.273,6.2
1351,39.473,-0.547,6.6
1352,39.506,-0.28,2.0
1353,39.516,0.512,17.133333333333333
1354,39.536,0.872,1.9666666666666666
1355,39.545,-0.366,1.8333333333333333
1356,39.580999999999996,-0.413,1.9333333333333333
1357,39.591,-0.379,2.0
1358,39.607,-0.021,2.533333333333333
1359,39.63,-0.106,8.933333333333334
1360,39.671,-0.63,3.933333333333333
1361,39.673,-0.45799999999999996,1.4
1362,39.728,-0.396,2.2333333333333334
1363,39.734,-1.173,32.8
1364,39.829,-1.66,36.233333333333334
1365,39.856,-0.184,5.166666666666667
1366,39.865,0.6459999999999999,2.2666666666666666
1367,39.874,-0.17600000000000002,1.7666666666666666
1368,39.883,-0.34600000000000003,2.433333333333333
1369,39.888000000000005,-1.272,2.1
1370,39.900999999999996,-1.321,11.433333333333334
1371,39.925,-0.37799999999999995,2.4
1372,40.016999999999996,-0.12,2.0
1373,40.1,-1.409,27.1
1374,40.141,1.577,17.233333333333334
1375,40.155,0.648,33.6
1376,40.260999999999996,-0.276,1.0333333333333334
1377,40.399,0.6829999999999999,3.933333333333333
1378,40.418,-0.054000000000000006,4.366666666666666
1379,40.43,0.698,1.8666666666666667
1380,40.503,2.537,5.633333333333334
1381,40.545,2.596,3.8333333333333335
1382,40.555,2.444,36.166666666666664
1383,40.622,-0.138,2.0
1384,40.798,-0.131,10.533333333333333
1385,40.855,-0.22399999999999998,7.366666666666666
1386,40.966,-0.62,11.833333333333334
1387,41.001999999999995,-0.473,9.833333333333334
1388,41.042,0.307,3.8666666666666667
1389,41.075,-0.161,14.666666666666666
1390,41.126000000000005,-0.23199999999999998,3.2
1391,41.129,-0.5579999999999999,2.9
1392,41.129,0.113,3.533333333333333
1393,41.227,0.168,2.0
1394,41.232,-0.20199999999999999,1.9666666666666666
1395,41.235,0.36700000000000005,8.3
1396,41.246,-0.168,4.166666666666667
1397,41.303999999999995,1.9969999999999999,2.0
1398,41.352,0.052000000000000005,4.033333333333333
1399,41.373000000000005,0.087,3.3666666666666667
1400,41.376000000000005,0.032,0.8
1401,41.382,0.038,0.8
1402,41.512,0.022000000000000002,2.8666666666666667
1403,41.516999999999996,-0.141,3.6333333333333333
1404,41.518,0.054000000000000006,6.333333333333333
1405,41.595,0.16,2.0
1406,41.659,-0.019,2.966666666666667
1407,41.725,-0.004,2.1666666666666665
1408,41.74,0.096,2.0
1409,41.75,0.035,4.033333333333333
1410,41.763000000000005,1.48,8.933333333333334
1411,41.801,0.094,2.7666666666666666
1412,41.81,1.5030000000000001,2.4
1413,41.839,0.021,1.3
1414,41.881,0.493,1.6666666666666667
1415,41.928000000000004,-0.125,6.466666666666667
1416,41.928999999999995,0.03,5.0
